year,start_station_name,num_rides
2020,"Derry Street, Kensington",23701
2020,"Devons Road, Bow",9509
2020,"Devonshire Square, Liverpool Street",9756
2020,"Devonshire Terrace, Bayswater",18835
2020,"Dickens Square, Borough",4652
2020,"Disraeli Road, Putney",6957
2020,"Dock Street, Wapping",13026
2020,"Doddington Grove, Kennington",15915
2020,"Doric Way , Somers Town",12215
2020,"Dorothy Road, Clapham Junction",9050
2020,"Dorset Square, Marylebone",15429
2020,"Drayton Gardens, West Chelsea",20124
2020,"Driffield Road, Old Ford",15622
2020,"Drummond Street , Euston",5709
2020,"Drury Lane, Covent Garden",20523
2020,"Duke Street Hill, London Bridge",39275
2020,"Dunston Road , Haggerston",24389
2020,"Durant Street, Bethnal Green",11395
2020,"Eagle Wharf Road, Hoxton",22817
2020,"Earnshaw Street , Covent Garden",13467
2020,"East Ferry Road, Cubitt Town",7201
2020,"East India DLR, Blackwall",12934
2020,"East Road, Hoxton",8939
2020,"East Village, Queen Elizabeth Olympic Park",20333
2020,"Eastbourne Mews, Paddington",10961
2020,"Eaton Square (South), Belgravia",9029
2020,"Eaton Square, Belgravia",5762
2020,"Ebury Bridge, Pimlico",11913
2020,"Eccleston Place, Victoria",17048
2020,"Edgware Road Station, Marylebone",15296
2020,"Eel Brook Common, Walham Green",11526
2020,"Elizabeth Bridge, Victoria",16014
2020,"Elysium Place, Fulham",6348
2020,"Embankment (Horse Guards), Westminster",224
2020,"Embankment (Savoy), Strand",12094
2020,"Emperor's Gate, South Kensington",12286
2020,"Empire Square, The Borough",13878
2020,"Endsleigh Gardens, Euston",12384
2020,"Erin Close, Walham Green",17545
2020,"Esmond Street, Putney",3676
2020,"Ethelburga Estate, Battersea Park",31041
2020,"Euston Road, Euston",7472
2020,"Euston Square Gardens, Euston",5303
2020,"Everington Street, Fulham",8487
2020,"Eversholt Street , Camden Town",7796
2020,"Evesham Street, Avondale",4194
2020,"Exhibition Road Museums 1, South Kensington",3182
2020,"Exhibition Road Museums 2, South Kensington",4038
2020,"Exhibition Road Museums, South Kensington",6438
2020,"Exhibition Road, Knightsbridge",23334
2020,"Falcon Road, Clapham Junction",18975
2020,"Falkirk Street, Hoxton",8813
2020,"Fanshaw Street, Hoxton",13222
2020,"Farm Street, Mayfair",5962
2020,"Farringdon Lane, Clerkenwell",8500
2020,"Farringdon Street, Holborn",8274
2020,"Fashion Street, Whitechapel",7694
2020,"Fawcett Close, Battersea",6158
2020,"Felsham Road, Putney",8585
2020,"Ferndale Road, Brixton",19710
2020,"Ferndale Road, Brixton. ",902
2020,"Finlay Street, Fulham",13030
2020,"Finnis Street, Bethnal Green",7762
2020,"Finsbury Circus, Liverpool Street",19647
2020,"Finsbury Leisure Centre, St. Luke's",16552
2020,"Finsbury Library , Finsbury",7274
2020,"Finsbury Square , Moorgate",10852
2020,"Fire Brigade Pier, Vauxhall",15212
2020,"Fisherman's Walk West, Canary Wharf",12640
2020,"Flamborough Street, Limehouse",25699
2020,"Flood Street, Chelsea",22867
2020,"Foley Street, Fitzrovia",10895
2020,"Ford Road, Old Ford",8335
2020,"Fore Street Avenue, Guildhall",6168
2020,"Fore Street, Guildhall",5534
2020,"Fournier Street, Whitechapel",16702
2020,"Frampton Street, Paddington",8331
2020,"Freston Road, Avondale",4294
2020,"Frith Street, Soho",15430
2020,"Fulham Broadway, Walham Green",26070
2020,"Fulham Park Road, Fulham",10679
2020,"Furze Green, Bow",14805
2020,"Garnet Street, Shadwell",11633
2020,"Gas Holders, Battersea Park",20787
2020,"Gascoyne Road, Victoria Park",853
2020,"Gaywood  Street, Elephant & Castle",10918
2020,"George Place Mews, Marylebone",10531
2020,"George Row, Bermondsey",5242
2020,"George Street, Marylebone",9444
2020,"Geraldine Street, Elephant & Castle",4545
2020,"Globe Town Market, Bethnal Green",14284
2020,"Gloucester Avenue, Camden Town",14134
2020,"Gloucester Road (Central), South Kensington",11361
2020,"Gloucester Road (North), Kensington",14269
2020,"Gloucester Road Station, South Kensington",21217
2020,"Gloucester Street, Pimlico",16333
2020,"Gloucester Terrace, Bayswater",10452
2020,"Godliman Street, St. Paul's",13338
2020,"Golden Lane, Barbican",10231
2020,"Golden Square, Soho",14416
2020,"Goldsmith's Row, Haggerston",16183
2020,"Good's Way, King's Cross",18956
2020,"Goswell Road (City Uni), Finsbury",6792
2020,"Gower Place , Euston",2762
2020,"Grafton Street, Mayfair",6176
2020,"Graham Street, Angel",18314
2020,"Granby Street, Shoreditch",15588
2020,"Grant Road East, Clapham Junction",8485
2020,"Grant Road West, Clapham Junction",1270
2020,"Great Dover Street, The Borough",12028
2020,"Great Marlborough Street, Soho",22985
2020,"Great Percy Street, Clerkenwell",9479
2020,"Great Russell Street, Bloomsbury",9512
2020,"Great Suffolk Street, The Borough",8923
2020,"Great Titchfield Street, Fitzrovia",10756
2020,"Great Tower Street, Monument",23098
2020,"Green Park Station, Mayfair",31760
2020,"Green Street, Mayfair",21168
2020,"Greenberry Street, St.John's Wood",4761
2020,"Greenland Road, Camden Town",16393
2020,"Grenfell Road, Avondale",4176
2020,"Greycoat Street , Westminster",5020
2020,"Greyhound Road, Hammersmith",12124
2020,"Grosvenor Crescent, Belgravia",5352
2020,"Grosvenor Road, Pimlico",8496
2020,"Grosvenor Square, Mayfair",11994
2020,"Grove End Road, St. John's Wood",14241
2020,"Guildhouse Street, Victoria",7362
2020,"Guilford Street , Bloomsbury",13930
2020,"Gunmakers Lane, Old Ford",16521
2020,"Gwendwr Road, West Kensington",8882
2020,"Haggerston Road, Haggerston",20044
2020,"Halford Road, West Kensington",14773
2020,"Hammersmith Road, Hammersmith",11655
2020,"Hampstead Road (Cartmel), Euston",2038
2020,"Hampstead Road, Euston",15192
2020,"Hampton Street, Walworth",15669
2020,"Handyside Street, King's Cross",11376
2020,"Hansard Mews, Holland Park",9551
2020,"Harcourt Terrace, West Brompton",15530
2020,"Hardwick Street, Clerkenwell",4980
2020,"Harford Street, Mile End",8070
2020,"Harper Road, The Borough",9913
2020,"Harriet Street, Knightsbridge",14051
2020,"Harrington Square 1, Camden Town",3528
2020,"Harrington Square 2, Camden Town",8351
2020,"Harrowby Street, Marylebone",10950
2020,"Hartington Road, Stockwell",14626
2020,"Hatton Garden, Holborn",11051
2020,"Hatton Wall, Holborn",17202
2020,"Hawley Crescent, Camden Town",6282
2020,"Heath Road, Battersea",7249
2020,"Here East North, Queen Elizabeth Olympic Park",10875
2020,"Here East South, Queen Elizabeth Olympic Park",5761
2020,"Hereford Road, Bayswater",13222
2020,"Hermitage Court, Wapping",9560
2020,"Heron Quays DLR, Canary Wharf",4557
2020,"Hertford Road, De Beauvoir Town",14473
2020,"Hewison Street, Old Ford",9643
2020,"Hibbert Street, Battersea",15011
2020,"High Holborn , Covent Garden",9796
2020,"Hinde Street, Marylebone",16465
2020,"Holborn Circus, Holborn",17095
2020,"Holden Street, Battersea",5010
2020,"Holland Park, Kensington",10067
2020,"Hollybush Gardens, Bethnal Green",5753
2020,"Holy Trinity Brompton, Knightsbridge",10757
2020,"Hop Exchange, The Borough",45117
2020,"Horseferry Road, Westminster",11179
2020,"Hortensia Road, West Brompton",11512
2020,"Houghton Street, Strand",5152
2020,"Houndsditch, Aldgate",9923
2020,"Howick Place, Westminster",13102
2020,"Howland Street, Fitzrovia",12339
2020,"Hoxton Station, Hoxton",3676
2020,"Hoxton Street, Hoxton",7524
2020,"Humbolt Road, Fulham",9436
2020,"Hurlingham Park, Parsons Green",6307
2020,"Hyde Park Corner, Hyde Park",76181
2020,"Ilchester Gardens, Bayswater",11850
2020,"Ilchester Place, Kensington",5699
2020,"Imperial College, Knightsbridge",12681
2020,"Imperial Road, Sands End",8401
2020,"Imperial Wharf Station, Sands End",20329
2020,"Import Dock, Canary Wharf",5859
2020,"Ingrave Street, Clapham Junction",5111
2020,"Irene Road, Parsons Green",10018
2020,"Islington Green, Angel",35764
2020,"Jewry Street, Aldgate",12452
2020,"Jubilee Crescent, Cubitt Town",5083
2020,"Jubilee Gardens, South Bank",27814
2020,"Jubilee Plaza, Canary Wharf",13358
2020,"Jubilee Street, Stepney",10073
2020,"Kennington Cross, Kennington",19663
2020,"Kennington Lane Rail Bridge, Vauxhall",28575
2020,"Kennington Oval, Oval",12432
2020,"Kennington Road  , Vauxhall",10821
2020,"Kennington Road Post Office, Oval",16635
2020,"Kennington Station, Kennington",11858
2020,"Kensington Church Street, Kensington",15347
2020,"Kensington Gore, Knightsbridge",3488
2020,"Kensington Olympia Station, Olympia",6975
2020,"Kensington Town Hall, Kensington",7227
2020,"Killick Street, King's Cross",4177
2020,"King Edward Street, St Pauls",6719
2020,"King Edward Walk, Waterloo",4161
2020,"Kings Gate House, Westminster",6778
2020,"Kingsway Southbound, Strand",6360
2020,"Kingsway, Covent Garden",3209
2020,"Knaresborough Place, Earl's Court",11667
2020,"Knightsbridge, Hyde Park",13695
2020,"LMU Commercial Road, Whitechapel",14395
2020,"LSBU (Borough Road), Elephant & Castle",8849
2020,"Ladbroke Grove Central, Ladbroke Grove",4154
2020,"Lambeth North Station, Waterloo",9546
2020,"Lambeth Palace Road, Waterloo",25937
2020,"Lambeth Road, Vauxhall",10214
2020,"Lancaster Drive, Blackwall",6109
2020,"Lancaster Gate , Bayswater",12812
2020,"Langdon Park, Poplar",5869
2020,"Lansdowne Road, Ladbroke Grove",13117
2020,"Lansdowne Walk, Ladbroke Grove",3779
2020,"Lansdowne Way Bus Garage, Stockwell",1588
2020,"Lavington Street, Bankside",10102
2020,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",20512
2020,"Leman Street, Aldgate",21166
2020,"Leonard Circus , Shoreditch",16663
2020,"Lexham Gardens, Kensington",10347
2020,"Lightermans Road, Millwall",11005
2020,"Limburg Road, Clapham Junction",4991
2020,"Limerston Street, West Chelsea",25591
2020,"Lincoln's Inn Fields, Holborn",6868
2020,"Lindfield Street, Poplar",9554
2020,"Lisson Grove, St. John's Wood",6532
2020,"Little Argyll Street, West End",28905
2020,"Little Brook Green, Brook Green",7949
2020,"Liverpool Road (N1 Centre), Angel",16132
2020,"Lodge Road, St. John's Wood",1081
2020,"Lollard Street, Vauxhall",12306
2020,"London Zoo Car Park, The Regent's Park",10842
2020,"London Zoo,  The Regent's Park",14750
2020,"Long Lane , Bermondsey",12244
2020,"Longford Street, The Regent's Park",7899
2020,"Lord's, St. John's Wood",3803
2020,"Lots Road, West Chelsea",11667
2020,"Lower Marsh, Waterloo",12358
2020,"Lower Thames Street, Monument",7374
2020,"Macclesfield Rd, St Lukes",13601
2020,"Maclise Road, Olympia",12183
2020,"Maida Vale, Maida Vale",21401
2020,"Malet Street, Bloomsbury",13312
2020,"Mallory Street, Marylebone",5218
2020,"Malmesbury Road, Bow",2668
2020,"Manbre Road, Hammersmith",6913
2020,"Manresa Road, Chelsea",10628
2020,"Maplin Street, Mile End",15158
2020,"Margery Street, Clerkenwell",6949
2020,"Marloes Road, Kensington",6748
2020,"Marylebone Lane, Marylebone",20489
2020,"Melton Street, Euston",277
2020,"Merchant Street, Bow",6943
2020,"Mexfield Road, East Putney",4896
2020,"Michael Road, Walham Green",8846
2020,"Mile End Park Leisure Centre, Mile End",12782
2020,"Mile End Stadium, Mile End",13869
2020,"Millbank Tower, Pimlico",15448
2020,"Millennium Hotel, Mayfair",6845
2020,"Millharbour, Millwall",5138
2020,"Milroy Walk, South Bank",14057
2020,"Monier Road, Hackney Wick",14719
2020,"Montgomery Square, Canary Wharf",253
2020,"Montpelier Street, Knightsbridge",17592
2020,"Montserrat Road , Putney",5854
2020,"Monument Street, Monument",19232
2020,"Moor Street, Soho",24055
2020,"Moorfields, Moorgate",12586
2020,"Morie Street, Wandsworth",3904
2020,"Mostyn Grove, Bow",9749
2020,"Mudchute DLR, Cubitt Town",4578
2020,"Murray Grove , Hoxton",8520
2020,"Museum of London, Barbican",10707
2020,"Nantes Close, Wandsworth",5599
2020,"Napier Avenue, Millwall",7133
2020,"Natural History Museum, South Kensington",6290
2020,"Naval Row, Blackwall",7549
2020,"Nesham Street, Wapping",17555
2020,"Nevern Place, Earl's Court",7783
2020,"Neville Gill Close, Wandsworth",13437
2020,"New Cavendish Street, Marylebone",14617
2020,"New Fetter Lane, Holborn",10585
2020,"New Globe Walk, Bankside",11254
2020,"New Inn Yard, Shoreditch",13637
2020,"New Kent Road, The Borough",9959
2020,"New North Road 1, Hoxton",4236
2020,"New North Road 2, Hoxton",5408
2020,"New Road 1 , Whitechapel",17376
2020,"New Spring Gardens Walk, Vauxhall",6394
2020,"Newby Place, Poplar",6980
2020,"Newgate Street , St. Paul's",18153
2020,"Newton Street, Covent Garden",5582
2020,"Normand Park, West Kensington",16227
2020,"Normandy Road, Stockwell",14476
2020,"North Audley Street, Mayfair",15090
2020,"North Wharf Road, Paddington",10223
2020,"Northdown Street, King's Cross",6270
2020,"Northfields, Wandsworth",6183
2020,"Northington Street , Holborn",13779
2020,"Northumberland Avenue, Strand",13797
2020,"Norton Folgate, Liverpool Street",11482
2020,"Notting Hill Gate Station, Notting Hill",20353
2020,"Nutford Place, Marylebone",6209
2020,"Old Brompton Road, South Kensington",14522
2020,"Old Ford Road, Bethnal Green",12785
2020,"Old Montague Street, Whitechapel",12799
2020,"Old Quebec Street, Marylebone",26389
2020,"Old Street Station, St. Luke's",18709
2020,"Olympia Way, Olympia",10430
2020,"One Tower Bridge, Bermondsey",3037
2020,"Ontario Street, Elephant & Castle",14326
2020,"Orbel Street, Battersea",8551
2020,"Ormonde Gate, Chelsea",11634
2020,"Orsett Terrace, Bayswater",4474
2020,"Osiers Road, Wandsworth",10629
2020,"Ossulston Street, Somers Town",8803
2020,"Oval Way, Vauxhall",620
2020,"Oxford Road, Putney",4063
2020,"Paddington Green Police Station, Paddington",688
2020,"Paddington Green, Paddington",4081
2020,"Paddington Street, Marylebone",13475
2020,"Page Street, Westminster",14203
2020,"Palace Gardens Terrace, Notting Hill",13802
2020,"Palace Gate, Kensington Gardens",31810
2020,"Palissy Street, Shoreditch",9179
2020,"Pall Mall East, West End",23295
2020,"Pancras Road, King's Cross",7708
2020,"Panton Street, West End",20484
2020,"Park Lane , Hyde Park",42691
2020,"Park Lane, Mayfair",6956
2020,"Park Road (Baker Street), The Regent's Park",23707
2020,"Park Street, Bankside",8377
2020,"Parkway, Camden Town",8859
2020,"Parson's Green , Parson's Green",18089
2020,"Parsons Green Station, Parsons Green",13632
2020,"Pembridge Villas, Notting Hill",9247
2020,"Penfold Street, Marylebone",6886
2020,"Pennington Street, Wapping",5381
2020,"Penywern Road, Earl's Court",14217
2020,"Percival Street, Finsbury",7373
2020,"Peterborough Road, Sands End",6292
2020,"Phene Street, Chelsea",15980
2020,"Phillimore Gardens, Kensington",18077
2020,"Philpot Street, Whitechapel",12024
2020,"Pindar Street, Liverpool Street",7458
2020,"Pitfield Street Central, Hoxton",9537
2020,"Pitfield Street North,Hoxton",12934
2020,"Plough Terrace, Clapham Junction",7667
2020,"Podium, Queen Elizabeth Olympic Park",28788
2020,"Pont Street, Knightsbridge",12761
2020,Pop Up Dock 1,1
2020,"Porchester Place, Paddington",21667
2020,"Portland Place, Marylebone",11501
2020,"Portman Square, Marylebone",11228
2020,"Pott Street, Bethnal Green",14761
2020,"Poured Lines, Bankside",8227
2020,"Preston's Road, Cubitt Town",5937
2020,"Prince Albert Road, The Regent's Park",21912
2020,"Prince Consort Road, Knightsbridge",5902
2020,"Prince of Wales Drive, Battersea Park",16721
2020,"Princedale Road , Holland Park",9378
2020,"Princes Square, Bayswater",6911
2020,"Pritchard's Road, Bethnal Green",18289
2020,"Putney Bridge Road, East Putney",6863
2020,"Putney Bridge Station, Fulham",11605
2020,"Putney Pier, Wandsworth",15985
2020,"Putney Rail Station, Putney",8398
2020,"Queen Mary's, Mile End",12947
2020,"Queen Mother Sports Centre, Victoria",15124
2020,"Queen Street 1, Bank",22164
2020,"Queen Street 2, Bank",25453
2020,"Queen Victoria Street, St. Paul's",15502
2020,"Queen's Circus, Battersea Park",36736
2020,"Queen's Gate (Central), South Kensington",11278
2020,"Queen's Gate (North), Kensington",16150
2020,"Queen's Gate (South), South Kensington",13217
2020,"Queen's Gate, Kensington Gardens",27909
2020,"Queensbridge Road, Haggerston",8015
2020,"Queensdale Road, Shepherd's Bush",6238
2020,"Queensway, Kensington Gardens",22720
2020,"Queensway, Paddington",522
2020,"Queensway, Westminster",865
2020,"Rainville Road, Hammersmith",11616
2020,"Ram Street, Wandsworth",13638
2020,"Rampayne Street, Pimlico",15151
2020,"Ranelagh Gardens, Fulham",6609
2020,"Rathbone Street, Fitzrovia",8523
2020,"Ravenscourt Park Station, Hammersmith",21281
2020,"Reardon Street, Wapping",11154
2020,"Rectory Square, Stepney",9057
2020,"Red Lion Square, Holborn",6412
2020,"Red Lion Street, Holborn",14101
2020,"Regency Street, Westminster",11877
2020,"Regent's Row , Haggerston ",42928
2020,"Richmond Way, Shepherd's Bush",11460
2020,"Rifle Place, Avondale",4549
2020,"Risinghill Street, Angel",6047
2020,"River Street , Clerkenwell",7065
2020,"Riverlight North, Nine Elms",24315
2020,"Riverlight South, Nine Elms",19108
2020,"Rochester Row, Westminster",7317
2020,"Rodney Road , Walworth",16649
2020,"Roscoe Street, St. Luke's",9830
2020,"Rossmore Road, Marylebone",4338
2020,"Rotherhithe Roundabout, Rotherhithe",3249
2020,"Royal Avenue 1, Chelsea",8677
2020,"Royal Avenue 2, Chelsea",15519
2020,"Royal College Street, Camden Town",9977
2020,"Royal London Hospital, Whitechapel",25431
2020,"Russell Gardens, Olympia",5885
2020,"Russell Square Station, Bloomsbury",14225
2020,"Sackville Street, Mayfair",13226
2020,"Sadlers Sports Centre, Finsbury",9586
2020,"Sail Street, Vauxhall",9460
2020,"Salmon Lane, Limehouse",12992
2020,"Saltoun Road, Brixton",23518
2020,"Sancroft Street, Vauxhall",7895
2020,"Sandilands Road, Walham Green",11937
2020,"Santos Road, Wandsworth",3170
2020,"Sardinia Street, Holborn",5780
2020,"Saunders Ness Road, Cubitt Town",23368
2020,"Scala Street, Fitzrovia",6830
2020,"Sea Containers, South Bank",17230
2020,"Sedding Street, Sloane Square",18895
2020,"Selby Street, Whitechapel",6271
2020,"Serpentine Car Park, Hyde Park",39654
2020,"Seville Street, Knightsbridge",15988
2020,"Seymour Place, Marylebone",8321
2020,"Shadwell Station, Shadwell",17739
2020,"Sheepcote Lane, Battersea",6600
2020,"Shepherd's Bush Road North, Shepherd's Bush",13450
2020,"Shoreditch Court, Haggerston",12129
2020,"Shoreditch High Street, Shoreditch",24078
2020,"Shoreditch Park, Hoxton",19375
2020,"Shouldham Street, Marylebone",10219
2020,"Sidney Road, Stockwell",10641
2020,"Silverthorne Road, Battersea",12532
2020,"Simpson Street, Clapham Junction",15203
2020,"Sirdar Road, Avondale",3191
